url,published,rent,size,district,female_inhabitants,male_inhabitants,diverse_inhabitants,total_inhabitants
wg-zimmer-in-Berlin-Steglitz-Zehlendorf.6838104.html,2025-08-04T00:00:00,580,18,Steglitz-Zehlendorf,1,1,0,3
wg-zimmer-in-Berlin-Kreuzberg.12228936.html,2025-08-13T00:00:00,550,22,Kreuzberg,1,1,0,3
wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.12219407.html,2025-08-05T00:00:00,850,25,Friedrichshain-Kreuzberg,0,2,0,3
wg-zimmer-in-Berlin-Britz.12098566.html,2025-07-26T00:00:00,550,17,Britz,0,1,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.10261014.html,2025-08-14T00:00:00,600,10,Prenzlauer Berg,2,1,0,4
wg-zimmer-in-Berlin-Tempelhof.12198367.html,2025-08-14T00:00:00,610,20,Tempelhof,0,1,0,2
wg-zimmer-in-Berlin-Friedrichshagen.12244011.html,2025-08-14T00:00:00,700,18,Friedrichshagen,0,0,0,2
wg-zimmer-in-Berlin-Wittenau.12221753.html,2025-08-06T00:00:00,700,26,Wittenau,0,0,0,3
wg-zimmer-in-Berlin-Wedding.11411874.html,2025-08-10T00:00:00,588,17,Wedding,2,0,0,3
wg-zimmer-in-Berlin-Kreuzberg.11306556.html,2025-08-11T00:00:00,630,26,Kreuzberg,0,1,0,2
wg-zimmer-in-Berlin-Zehlendorf.6947734.html,2025-08-12T00:00:00,600,13,Zehlendorf,1,0,0,2
wg-zimmer-in-Berlin-Mitte.12166472.html,2025-07-17T00:00:00,600,23,Mitte,1,0,0,2
wg-zimmer-in-Berlin-Lichterfelde.12127334.html,2025-07-02T00:00:00,700,20,Lichterfelde,0,1,0,4
wg-zimmer-in-Berlin-Kreuzberg.12235301.html,2025-08-11T00:00:00,635,20,Kreuzberg,1,0,0,1
wg-zimmer-in-Berlin-Charlottenburg.12217656.html,2025-08-04T00:00:00,600,25,Charlottenburg,1,0,0,2
wg-zimmer-in-Berlin-Kreuzberg.12235386.html,2025-08-11T00:00:00,980,36,Kreuzberg,1,0,0,2
wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.12181406.html,2025-07-22T00:00:00,580,18,Friedrichshain-Kreuzberg,0,1,0,2
wg-zimmer-in-Berlin-Wedding.9110171.html,2025-08-14T00:00:00,550,27,Wedding,0,1,0,3
wg-zimmer-in-Berlin-Neukoelln.12128126.html,2025-07-29T00:00:00,560,13,Neukölln,1,0,0,2
wg-zimmer-in-Berlin-Wilmersdorf.12162753.html,2025-07-15T00:00:00,675,26,Wilmersdorf,1,0,0,2
wg-zimmer-in-Berlin-Friedrichshain.12123559.html,2025-07-01T00:00:00,685,22,Friedrichshain,1,0,0,1
wg-zimmer-in-Berlin-Mitte.6871642.html,2025-07-30T00:00:00,660,18,Mitte,0,1,0,2
wg-zimmer-in-Berlin-Mitte.12129818.html,2025-07-30T00:00:00,790,22,Mitte,1,0,0,2
wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.12217152.html,2025-08-11T00:00:00,700,20,Charlottenburg-Wilmersdorf,0,1,0,2
wg-zimmer-in-Berlin-Kreuzberg.12243206.html,2025-08-14T00:00:00,475,15,Kreuzberg,0,1,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.12125857.html,2025-07-23T00:00:00,897,15,Prenzlauer Berg,0,2,0,3
wg-zimmer-in-Berlin-Wilhelmstadt.12088339.html,2025-08-13T00:00:00,580,16,Wilhelmstadt,1,1,0,3
wg-zimmer-in-Berlin-Mitte.12199959.html,2025-08-15T00:00:00,700,14,Mitte,0,2,0,3
wg-zimmer-in-Berlin-Gesundbrunnen.12183440.html,2025-07-28T00:00:00,580,17,Gesundbrunnen,1,0,0,2
wg-zimmer-in-Berlin-Borsigwalde.12216198.html,2025-08-04T00:00:00,590,21,Borsigwalde,1,0,0,2
wg-zimmer-in-Berlin-Buch.5095592.html,2025-08-17T00:00:00,490,20,Buch,1,1,0,3
wg-zimmer-in-Berlin-Bohnsdorf.11030458.html,2025-07-26T00:00:00,500,11,Bohnsdorf,1,1,0,3
wg-zimmer-in-Berlin-Britz.12046354.html,2025-05-24T00:00:00,1750,20,Britz,1,0,0,2
wg-zimmer-in-Berlin-Berlin.12220951.html,2025-08-06T00:00:00,560,15,Berlin,0,2,0,3
wg-zimmer-in-Berlin-Wannsee.12201297.html,2025-08-08T00:00:00,860,15,Wannsee,2,2,0,5
wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.12168494.html,2025-08-09T00:00:00,950,30,Friedrichshain-Kreuzberg,0,1,0,4
wg-zimmer-in-Berlin-Charlottenburg.12203691.html,2025-08-13T00:00:00,550,20,Charlottenburg,0,2,0,3
wg-zimmer-in-Berlin-Wedding.11439176.html,2025-08-16T00:00:00,550,20,Wedding,0,2,0,3
wg-zimmer-in-Berlin-Kreuzberg.10747764.html,2025-08-16T00:00:00,999,25,Kreuzberg,1,1,0,3
wg-zimmer-in-Berlin-Schoeneberg.10784647.html,2025-07-29T00:00:00,700,17,Schöneberg,0,2,0,3
wg-zimmer-in-Berlin-Neukoelln.12161192.html,2025-08-15T00:00:00,650,38,Neukölln,0,1,0,2
wg-zimmer-in-Berlin-Franzoesisch-Buchholz.9895127.html,2025-08-16T00:00:00,600,22,Französisch Buchholz,1,1,0,3
wg-zimmer-in-Berlin-Moabit.12229774.html,2025-08-09T00:00:00,550,12,Moabit,1,1,0,3
wg-zimmer-in-Berlin-Marzahn-Hellersdorf.12217059.html,2025-08-04T00:00:00,480,17,Marzahn-Hellersdorf,4,1,0,6
wg-zimmer-in-Berlin-Berlin.12201171.html,2025-08-16T00:00:00,750,25,Berlin,0,0,0,3
wg-zimmer-in-Berlin-Mitte.12053894.html,2025-08-02T00:00:00,680,20,Mitte,0,0,0,2
wg-zimmer-in-Berlin-Friedrichshain.12142209.html,2025-07-17T00:00:00,750,27,Friedrichshain,0,1,0,2
wg-zimmer-in-Berlin-Charlottenburg.6724362.html,2025-08-15T00:00:00,650,22,Charlottenburg,2,1,0,4
wg-zimmer-in-Berlin-o-kloessgmx-de.7079282.html,2025-07-25T00:00:00,500,25,o.kloessgmx.de,1,1,0,3
wg-zimmer-in-Berlin-Weiensee.12242209.html,2025-08-14T00:00:00,530,14,Wei?ensee,2,0,0,3
wg-zimmer-in-Berlin-Kreuzberg.12215681.html,2025-08-04T00:00:00,849,29,Kreuzberg,1,0,0,2
wg-zimmer-in-Berlin-Wedding.10785151.html,2025-08-16T00:00:00,720,16,Wedding,2,0,0,3
wg-zimmer-in-Berlin-Neukoelln.12041144.html,2025-08-05T00:00:00,575,14,Neukölln,1,0,0,2
wg-zimmer-in-Berlin-Marzahn.12222418.html,2025-08-13T00:00:00,600,14,Marzahn,0,1,0,2
wg-zimmer-in-Berlin-Charlottenburg.12150787.html,2025-07-15T00:00:00,620,18,Charlottenburg,0,2,0,3
wg-zimmer-in-Berlin-Lichtenberg.12201208.html,2025-08-07T00:00:00,350,40,Lichtenberg,0,4,0,5
wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.12011036.html,2025-08-15T00:00:00,448,15,Charlottenburg-Wilmersdorf,0,3,0,4
wg-zimmer-in-Berlin-Berlin-Mitte.8683743.html,2025-08-12T00:00:00,700,20,-Mitte,1,2,0,4
wg-zimmer-in-Berlin-Prenzlauer-Berg.12192526.html,2025-08-05T00:00:00,390,22,Prenzlauer Berg,2,0,0,3
wg-zimmer-in-Berlin-Mitte.7724309.html,2025-07-19T00:00:00,380,16,Mitte,0,1,0,2
wg-zimmer-in-Berlin-Friedrichshain.7031213.html,2025-07-18T00:00:00,550,25,Friedrichshain,0,0,0,2
wg-zimmer-in-Berlin-Friedrichshain.9190863.html,2025-08-16T00:00:00,999,30,Friedrichshain,1,0,0,3
wg-zimmer-in-Berlin-Steglitz.8854099.html,2025-08-16T00:00:00,600,34,Steglitz,1,0,0,2
wg-zimmer-in-Berlin-Neukoelln.12242203.html,2025-08-13T00:00:00,650,16,Neukölln,0,1,0,2
wg-zimmer-in-Berlin-Kreuzberg.12094552.html,2025-06-27T00:00:00,550,15,Kreuzberg,1,1,0,3
wg-zimmer-in-Berlin-Steglitz-Zehlendorf.12133182.html,2025-07-06T00:00:00,472,14,Steglitz-Zehlendorf,1,4,0,6
wg-zimmer-in-Berlin-Schoeneberg.12111759.html,2025-08-11T00:00:00,700,10,Schöneberg,0,1,0,2
wg-zimmer-in-Berlin-Steglitz-Zehlendorf.11809518.html,2025-08-16T00:00:00,675,15,Steglitz-Zehlendorf,2,2,0,5
wg-zimmer-in-Berlin-Pankow.11923097.html,2025-08-08T00:00:00,1000,85,Pankow,0,0,0,2
wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.12226880.html,2025-08-08T00:00:00,600,13,Friedrichshain-Kreuzberg,1,0,0,2
wg-zimmer-in-Berlin-Pankow.12237436.html,2025-08-15T00:00:00,660,15,Pankow,0,3,0,5
wg-zimmer-in-Berlin-Schoeneberg.12192774.html,2025-08-16T00:00:00,650,20,Schöneberg,0,3,0,4
wg-zimmer-in-Berlin-Tiergarten.4358025.html,2025-08-06T00:00:00,345,18,Tiergarten,1,1,0,3
wg-zimmer-in-Berlin-Neukoelln.12210284.html,2025-08-02T00:00:00,1,25,Neukölln,0,0,0,2
wg-zimmer-in-Berlin-Mitte.12139253.html,2025-07-07T00:00:00,550,16,Mitte,1,1,0,3
wg-zimmer-in-Berlin-Steglitz.12096043.html,2025-08-16T00:00:00,260,25,Steglitz,0,0,0,2
wg-zimmer-in-Berlin-Tempelhof-Schoeneberg.12248432.html,2025-08-16T00:00:00,620,23,Tempelhof-Schöneberg,0,2,0,3
wg-zimmer-in-Berlin-Prenzlauer-Berg.12173229.html,2025-07-19T00:00:00,780,20,Prenzlauer Berg,1,1,0,3
wg-zimmer-in-Berlin-Friedrichshain.12232608.html,2025-08-10T00:00:00,750,18,Friedrichshain,0,1,0,2
wg-zimmer-in-Berlin-Tempelhof-Schoeneberg.12213242.html,2025-08-03T00:00:00,520,16,Tempelhof-Schöneberg,1,0,0,2
wg-zimmer-in-Berlin-Neukoelln.7523979.html,2025-08-16T00:00:00,450,19,Neukölln,0,1,0,2
wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.12228489.html,2025-08-08T00:00:00,1100,25,Friedrichshain-Kreuzberg,0,1,0,2
wg-zimmer-in-Berlin-Neukoelln.12243285.html,2025-08-14T00:00:00,755,22,Neukölln,0,0,0,3
wg-zimmer-in-Berlin-Pankow.12207415.html,2025-08-02T00:00:00,700,19,Pankow,0,1,0,2
wg-zimmer-in-Berlin-Friedrichshain.12206676.html,2025-08-01T00:00:00,818,70,Friedrichshain,1,0,0,2
wg-zimmer-in-Berlin-Pankow.12195650.html,2025-07-27T00:00:00,900,14,Pankow,0,1,0,2
wg-zimmer-in-Berlin-Niederschoeneweide.12189358.html,2025-08-04T00:00:00,650,15,Niederschöneweide,1,0,0,2
wg-zimmer-in-Berlin-Alt-Hohenschoenhausen.12209077.html,2025-08-03T00:00:00,600,16,Alt-Hohenschönhausen,0,1,0,2
wg-zimmer-in-Berlin-Koepenick.12148765.html,2025-08-16T00:00:00,300,10,Köpenick,2,0,0,3
wg-zimmer-in-Berlin-Prenzlauer-Berg.9451085.html,2025-08-15T00:00:00,150,16,Prenzlauer Berg,0,1,0,2
wg-zimmer-in-Berlin-Boetzowviertel.7567471.html,2025-08-13T00:00:00,425,14,Bötzowviertel,1,0,0,2
wg-zimmer-in-Berlin-Mitte.9233320.html,2025-08-16T00:00:00,599,11,Mitte,0,2,0,3
wg-zimmer-in-Berlin-Treptow-Koepenick.12119316.html,2025-08-12T00:00:00,550,14,Treptow-Köpenick,1,0,0,2
wg-zimmer-in-Berlin-Wilmersdorf.12232688.html,2025-08-10T00:00:00,1000,45,Wilmersdorf,0,1,0,2
wg-zimmer-in-Berlin-Friedenau.12245292.html,2025-08-15T00:00:00,520,20,Friedenau,1,2,0,4
wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.12235549.html,2025-08-12T00:00:00,630,50,Charlottenburg-Wilmersdorf,1,1,0,3
wg-zimmer-in-Berlin-Karlshorst.12221043.html,2025-08-06T00:00:00,680,20,Karlshorst,0,1,0,2
wg-zimmer-in-Berlin-Tempelhof.11466285.html,2025-08-09T00:00:00,350,18,Tempelhof,0,0,0,2
wg-zimmer-in-Berlin-Neukoelln.12198472.html,2025-08-16T00:00:00,156,14,Neukölln,1,2,0,4
wg-zimmer-in-Berlin-Mitte.12106108.html,2025-07-23T00:00:00,480,32,Mitte,0,2,0,4
wg-zimmer-in-Berlin-Friedrichshain.12176222.html,2025-07-21T00:00:00,634,20,Friedrichshain,3,0,0,4
wg-zimmer-in-Berlin-Friedenau.12151161.html,2025-08-05T00:00:00,800,16,Friedenau,1,0,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.12125094.html,2025-07-01T00:00:00,800,14,Prenzlauer Berg,2,1,0,4
wg-zimmer-in-Berlin-Buch.12226520.html,2025-08-16T00:00:00,695,16,Buch,0,0,0,2
wg-zimmer-in-Berlin-Neu-Tempelhof.12124063.html,2025-07-10T00:00:00,585,17,Neu Tempelhof,2,1,0,4
wg-zimmer-in-Berlin-Niederschoeneweide.12092050.html,2025-08-16T00:00:00,400,15,Niederschöneweide,3,1,0,5
wg-zimmer-in-Berlin-Friedrichshain.12246702.html,2025-08-15T00:00:00,700,20,Friedrichshain,0,0,0,2
wg-zimmer-in-Berlin-Neukoelln.12240376.html,2025-08-15T00:00:00,400,22,Neukölln,1,0,0,2
wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.12233745.html,2025-08-15T00:00:00,500,18,Charlottenburg-Wilmersdorf,2,2,2,7
wg-zimmer-in-Berlin-Mitte.12220480.html,2025-08-16T00:00:00,450,13,Mitte,0,1,0,2
wg-zimmer-in-Berlin-Niederschoeneweide.12187892.html,2025-07-24T00:00:00,500,70,Niederschöneweide,0,0,0,3
wg-zimmer-in-Berlin-Biesdorf.12197482.html,2025-08-08T00:00:00,650,16,Biesdorf,1,1,0,4
wg-zimmer-in-Berlin-Berlin.12225988.html,2025-08-16T00:00:00,450,18,Berlin,1,1,0,3
wg-zimmer-in-Berlin-Weissensee.9984417.html,2025-07-30T00:00:00,700,15,Weißensee,1,0,0,2
wg-zimmer-in-Berlin-Kreuzberg.3380628.html,2025-07-20T00:00:00,550,17,Kreuzberg,1,1,0,3
wg-zimmer-in-Berlin-Friedrichsfelde.12071336.html,2025-07-08T00:00:00,550,15,Friedrichsfelde,1,0,0,2
wg-zimmer-in-Berlin-Reinickendorf.6237771.html,2025-06-03T00:00:00,554,16,Reinickendorf,1,2,0,4
wg-zimmer-in-Berlin-Moabit.8870079.html,2025-08-08T00:00:00,580,12,Moabit,1,0,0,2
wg-zimmer-in-Berlin-Zehlendorf.11191099.html,2025-08-16T00:00:00,350,18,Zehlendorf,0,8,0,11
wg-zimmer-in-Berlin-Neukoelln.9026430.html,2025-08-16T00:00:00,550,16,Neukölln,0,1,0,3
wg-zimmer-in-Berlin-Steglitz.12249267.html,2025-08-16T00:00:00,750,15,Steglitz,0,1,0,2
wg-zimmer-in-Berlin-Westend.12181228.html,2025-08-16T00:00:00,500,17,Westend,4,0,0,5
wg-zimmer-in-Berlin-Tempelhof.11495438.html,2025-08-14T00:00:00,650,16,Tempelhof,0,2,0,3
wg-zimmer-in-Berlin-Wedding.11349819.html,2025-08-15T00:00:00,650,15,Wedding,3,0,0,4
wg-zimmer-in-Berlin-Wedding.10641532.html,2025-08-16T00:00:00,750,12,Wedding,1,2,0,4
wg-zimmer-in-Berlin-Friedenau.12158202.html,2025-08-07T00:00:00,550,22,Friedenau,1,0,0,2
wg-zimmer-in-Berlin-Neukoelln.11134768.html,2025-08-13T00:00:00,505,15,Neukölln,0,2,0,3
wg-zimmer-in-Berlin-Wedding.12204384.html,2025-07-31T00:00:00,500,8,Wedding,1,2,0,4
wg-zimmer-in-Berlin-Friedrichshain.12217478.html,2025-08-04T00:00:00,630,25,Friedrichshain,1,1,0,3
wg-zimmer-in-Berlin-Berlin.12171744.html,2025-07-20T00:00:00,650,18,Berlin,1,0,0,2
wg-zimmer-in-Berlin-Mitte.12220339.html,2025-08-11T00:00:00,1101,28,Mitte,1,0,0,2
wg-zimmer-in-Berlin-Neukoelln.12170017.html,2025-07-18T00:00:00,550,17,Neukölln,1,0,0,2
wg-zimmer-in-Berlin-Neukoelln.12200328.html,2025-07-29T00:00:00,555,17,Neukölln,2,0,0,3
wg-zimmer-in-Berlin-Charlottenburg.12224125.html,2025-08-07T00:00:00,638,16,Charlottenburg,1,1,0,3
wg-zimmer-in-Berlin-Karlshorst.12232676.html,2025-08-16T00:00:00,570,13,Karlshorst,0,2,0,3
wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.12195908.html,2025-08-08T00:00:00,700,15,Charlottenburg-Wilmersdorf,1,0,0,2
wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.12213195.html,2025-08-12T00:00:00,810,22,Friedrichshain-Kreuzberg,0,2,0,3
wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.12232438.html,2025-08-10T00:00:00,700,24,Friedrichshain-Kreuzberg,1,1,0,3
wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.12139843.html,2025-07-13T00:00:00,525,22,Charlottenburg-Wilmersdorf,1,1,0,3
wg-zimmer-in-Berlin-Friedrichshain.9902945.html,2025-08-16T00:00:00,999,25,Friedrichshain,1,1,0,3
wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.11821198.html,2025-08-16T00:00:00,910,25,Friedrichshain-Kreuzberg,0,0,0,4
wg-zimmer-in-Berlin-Lichtenberg.6194615.html,2025-08-07T00:00:00,660,14,Lichtenberg,2,0,0,3
wg-zimmer-in-Berlin-Friedrichshain.10812905.html,2025-07-31T00:00:00,1000,10,Friedrichshain,1,1,0,3
wg-zimmer-in-Berlin-Berlin.9736241.html,2025-07-08T00:00:00,550,12,Berlin,1,0,0,2
wg-zimmer-in-Berlin-Schoeneberg.11958244.html,2025-08-16T00:00:00,1120,20,Schöneberg,1,1,0,3
wg-zimmer-in-Berlin-Berlin.12214493.html,2025-08-06T00:00:00,450,15,Berlin,0,1,0,2
wg-zimmer-in-Berlin-Oberschoeneweide.8696577.html,2025-06-23T00:00:00,550,16,Oberschöneweide,0,2,0,3
wg-zimmer-in-Berlin-Steglitz.12126123.html,2025-08-16T00:00:00,800,15,Steglitz,2,1,0,4
wg-zimmer-in-Berlin-Charlottenburg.12226266.html,2025-08-07T00:00:00,345,10,Charlottenburg,2,0,0,3
wg-zimmer-in-Berlin-Prenzlauer-Berg.12248179.html,2025-08-16T00:00:00,506,9,Prenzlauer Berg,0,0,0,3
wg-zimmer-in-Berlin-Schoeneweide.11148115.html,2025-07-21T00:00:00,496,15,Schöneweide,0,1,0,2
wg-zimmer-in-Berlin-Wilmersdorf.12218030.html,2025-08-05T00:00:00,680,21,Wilmersdorf,0,1,0,2
wg-zimmer-in-Berlin-Zehlendorf.7679231.html,2025-07-16T00:00:00,550,16,Zehlendorf,1,0,0,2
wg-zimmer-in-Berlin-Spandau.12145144.html,2025-08-17T00:00:00,650,14,Spandau,0,2,0,3
wg-zimmer-in-Berlin-Wedding.3605953.html,2025-08-06T00:00:00,600,23,Wedding,0,1,0,2
wg-zimmer-in-Berlin-Tegel.12230548.html,2025-08-09T00:00:00,550,20,Tegel,0,0,0,3
wg-zimmer-in-Berlin-Gropiusstadt.12213935.html,2025-08-04T00:00:00,490,12,Gropiusstadt,0,2,0,2
wg-zimmer-in-Berlin-Berlin.12169692.html,2025-07-18T00:00:00,650,28,Berlin,1,0,0,2
wg-zimmer-in-Berlin-Tempelhof.12234791.html,2025-08-14T00:00:00,540,15,Tempelhof,1,3,0,5
wg-zimmer-in-Berlin-Pankow.12159897.html,2025-07-26T00:00:00,672,15,Pankow,2,2,0,5
wg-zimmer-in-Berlin-Kreuzberg.12230284.html,2025-08-09T00:00:00,480,14,Kreuzberg,0,1,0,2
wg-zimmer-in-Berlin-Charlottenburg.11719345.html,2025-08-06T00:00:00,700,16,Charlottenburg,2,1,0,4
wg-zimmer-in-Berlin-Berlin.12161423.html,2025-07-15T00:00:00,550,20,Berlin,0,1,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.11833808.html,2025-08-16T00:00:00,800,19,Prenzlauer Berg,0,1,1,3
wg-zimmer-in-Berlin-Tiergarten.11503314.html,2025-08-16T00:00:00,330,20,Tiergarten,0,6,0,8
wg-zimmer-in-Berlin-Tempelhof-Schoeneberg.12249624.html,2025-08-16T00:00:00,700,22,Tempelhof-Schöneberg,1,0,0,2
wg-zimmer-in-Berlin-Mitte.12195741.html,2025-07-28T00:00:00,700,17,Mitte,0,0,0,2
wg-zimmer-in-Berlin-Friedrichshain.12216364.html,2025-08-06T00:00:00,250,13,Friedrichshain,0,1,0,2
wg-zimmer-in-Berlin-Wedding.12095247.html,2025-07-13T00:00:00,650,32,Wedding,1,0,0,2
wg-zimmer-in-Berlin-Neukoelln.12046238.html,2025-08-15T00:00:00,650,25,Neukölln,1,1,0,3
wg-zimmer-in-Berlin-Werneuchen.11138799.html,2025-07-31T00:00:00,450,30,Werneuchen,0,1,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.12132933.html,2025-07-31T00:00:00,775,30,Prenzlauer Berg,2,0,0,3
wg-zimmer-in-Berlin-Charlottenburg.12205574.html,2025-08-11T00:00:00,650,25,Charlottenburg,0,2,0,3
wg-zimmer-in-Berlin-Gesundbrunnen.12171005.html,2025-07-20T00:00:00,590,15,Gesundbrunnen,1,1,0,3
wg-zimmer-in-Berlin-Tempelhof-Schoeneberg.12208398.html,2025-08-01T00:00:00,300,20,Tempelhof-Schöneberg,0,0,0,2
wg-zimmer-in-Berlin-Adlershof.12130591.html,2025-08-09T00:00:00,400,20,Adlershof,1,0,1,3
wg-zimmer-in-Berlin-Gesundbrunnen.11024648.html,2025-08-12T00:00:00,450,15,Gesundbrunnen,2,1,0,4
wg-zimmer-in-Berlin-Friedrichshain.11782741.html,2025-08-06T00:00:00,650,25,Friedrichshain,1,0,0,2
wg-zimmer-in-Berlin-Neukoelln.12249355.html,2025-08-16T00:00:00,780,16,Neukölln,1,1,0,3
wg-zimmer-in-Berlin-Mitte.4896479.html,2025-08-07T00:00:00,850,30,Mitte,0,0,0,3
wg-zimmer-in-Berlin-Mitte.12220300.html,2025-08-06T00:00:00,250,21,Mitte,1,0,0,2
wg-zimmer-in-Berlin-Berlin.11489431.html,2025-07-14T00:00:00,600,22,Berlin,0,1,0,2
wg-zimmer-in-Berlin-Neukoelln.11804991.html,2025-08-13T00:00:00,600,17,Neukölln,0,1,0,2
wg-zimmer-in-Berlin-Kreuzberg.12088231.html,2025-08-06T00:00:00,279,50,Kreuzberg,0,3,0,6
wg-zimmer-in-Berlin-Friedrichshain.7820541.html,2025-08-06T00:00:00,50,28,Friedrichshain,1,0,0,2
wg-zimmer-in-Berlin-S-Plaenterwald.12076768.html,2025-06-08T00:00:00,530,15,S Plänterwald,1,0,0,2
wg-zimmer-in-Berlin-Berlin-Friedrichshain.7888463.html,2025-07-12T00:00:00,470,11,- Friedrichshain,4,0,0,5
wg-zimmer-in-Berlin-Friedrichshain.12227459.html,2025-08-08T00:00:00,800,20,Friedrichshain,2,0,0,3
wg-zimmer-in-Berlin-Kreuzberg.9600072.html,2025-08-05T00:00:00,1000,25,Kreuzberg,2,0,0,3
wg-zimmer-in-Berlin-Friedrichshain.9858914.html,2025-08-12T00:00:00,750,10,Friedrichshain,1,0,0,2
wg-zimmer-in-Berlin-Niederschoeneweide.12215651.html,2025-08-04T00:00:00,380,12,Niederschöneweide,1,0,0,2
wg-zimmer-in-Berlin-Lichterfelde.12140329.html,2025-07-07T00:00:00,700,25,Lichterfelde,1,1,0,3
wg-zimmer-in-Berlin-Wilmersdorf.12122581.html,2025-07-01T00:00:00,830,11,Wilmersdorf,1,1,0,3
wg-zimmer-in-Berlin-Gesundbrunnen.9876849.html,2025-07-17T00:00:00,700,34,Gesundbrunnen,1,0,0,2
wg-zimmer-in-Berlin-Wedding.12124997.html,2025-07-01T00:00:00,440,7,Wedding,1,1,0,4
wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.12177198.html,2025-07-21T00:00:00,800,20,Charlottenburg-Wilmersdorf,0,1,0,2
wg-zimmer-in-Berlin-Gesundbrunnen.7315052.html,2025-08-07T00:00:00,699,16,Gesundbrunnen,0,1,0,2
wg-zimmer-in-Berlin-Mitte.6119567.html,2025-08-16T00:00:00,750,13,Mitte,1,0,0,3
wg-zimmer-in-Berlin-Mitte.12245144.html,2025-08-16T00:00:00,500,13,Mitte,2,0,0,3
wg-zimmer-in-Berlin-Moabit.12239341.html,2025-08-12T00:00:00,900,25,Moabit,1,0,0,2
wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.10122828.html,2025-08-16T00:00:00,600,15,Charlottenburg-Wilmersdorf,1,0,0,2
wg-zimmer-in-Berlin-Schoeneberg.12029837.html,2025-08-16T00:00:00,410,16,Schöneberg,1,0,0,2
wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.12239417.html,2025-08-12T00:00:00,490,16,Charlottenburg-Wilmersdorf,1,1,0,3
wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.10402778.html,2025-08-16T00:00:00,999,25,Friedrichshain-Kreuzberg,1,1,0,3
wg-zimmer-in-Berlin-Wedding.11717545.html,2025-04-01T00:00:00,750,29,Wedding,2,0,0,3
wg-zimmer-in-Berlin-Wilmersdorf.11952861.html,2025-08-15T00:00:00,750,35,Wilmersdorf,0,2,0,3
wg-zimmer-in-Berlin-Friedrichshain.10123547.html,2025-08-13T00:00:00,850,18,Friedrichshain,1,0,0,2
wg-zimmer-in-Berlin-Wedding.12064144.html,2025-06-02T00:00:00,575,10,Wedding,0,3,0,5
wg-zimmer-in-Berlin-Berlin.12206585.html,2025-08-03T00:00:00,800,27,Berlin,1,0,0,2
wg-zimmer-in-Berlin-Neukoelln.12128682.html,2025-07-05T00:00:00,940,72,Neukölln,0,1,0,2
wg-zimmer-in-Berlin-Neukoelln.8047345.html,2025-07-07T00:00:00,450,20,Neukölln,1,0,0,2
wg-zimmer-in-Berlin-Schoeneberg.12111723.html,2025-08-11T00:00:00,65,10,Schöneberg,0,1,0,2
wg-zimmer-in-Berlin-Friedrichshain.11272018.html,2025-07-28T00:00:00,850,24,Friedrichshain,1,0,0,2
wg-zimmer-in-Berlin-Lichtenberg.12216727.html,2025-08-04T00:00:00,450,25,Lichtenberg,0,0,1,2
wg-zimmer-in-Berlin-Kreuzberg.11942435.html,2025-08-11T00:00:00,500,12,Kreuzberg,0,1,0,2
wg-zimmer-in-Berlin-Pankow.12130831.html,2025-08-08T00:00:00,550,16,Pankow,1,1,0,3
wg-zimmer-in-Berlin-Wilmersdorf.12046960.html,2025-06-02T00:00:00,400,22,Wilmersdorf,0,1,0,2
wg-zimmer-in-Berlin-Neukoelln.12157462.html,2025-07-14T00:00:00,775,22,Neukölln,1,0,0,2
wg-zimmer-in-Berlin-Weissensee.12111272.html,2025-07-09T00:00:00,650,25,Weißensee,2,0,0,3
wg-zimmer-in-Berlin-Wedding.9898992.html,2025-08-11T00:00:00,500,25,Wedding,1,2,0,4
wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.10723027.html,2025-08-06T00:00:00,650,22,Charlottenburg - Wilmersdorf,2,0,0,3
wg-zimmer-in-Berlin-Reinickendorf.12195901.html,2025-07-28T00:00:00,660,21,Reinickendorf,0,0,0,3
wg-zimmer-in-Berlin-Prenzlauer-Berg.11989276.html,2025-08-12T00:00:00,760,17,Prenzlauer Berg,0,1,0,2
